ACC_X,ACC_Y,ACC_Z,TIME,VOICE
8.469488,-0.272939,4.396951,2017-05-04 11:21:10,32.43671965966836
8.445546,-0.2681506,4.404134,2017-05-04 11:21:11,32.41794653546505
8.447941,-0.2705448,4.4196963,2017-05-04 11:21:13,43.52641180330022
8.452729,-0.2861071,4.417302,2017-05-04 11:21:14,30.02773325172024
8.463503,-0.29328972,4.405331,2017-05-04 11:21:15,19.890046156985367
8.455123,-0.2741361,4.4077253,2017-05-04 11:21:16,45.92185677835091
8.452729,-0.2777274,4.4017396,2017-05-04 11:21:17,45.33526483299824
8.451532,-0.2681506,4.4113164,2017-05-04 11:21:18,41.4170427847587
8.443152,-0.2789245,4.426879,2017-05-04 11:21:19,47.32668876632652
8.444349,-0.2873042,4.4184995,2017-05-04 11:21:20,38.57569747914127
8.465898,-0.29209262,4.4077253,2017-05-04 11:21:21,48.19080976066761
8.450335,-0.2873042,4.3993454,2017-05-04 11:21:22,48.80222320897954
8.453926,-0.29688102,4.4077253,2017-05-04 11:21:23,37.50642885748259
8.444349,-0.2693477,4.4196963,2017-05-04 11:21:24,44.63936267035577
8.457518,-0.2801216,4.3981485,2017-05-04 11:21:25,43.8662229168445
8.456321,-0.29328972,4.4161053,2017-05-04 11:21:26,44.10076790626611
8.452729,-0.28491,4.4196963,2017-05-04 11:21:27,38.57904016679547
8.457518,-0.2789245,4.390966,2017-05-04 11:21:28,26.772275777322918
8.455123,-0.2813187,4.4196963,2017-05-04 11:21:29,24.505858639577596
8.455123,-0.2837129,4.406528,2017-05-04 11:21:30,24.687764273200706
8.470686,-0.2717419,4.414908,2017-05-04 11:21:31,43.43531121913618
8.445546,-0.2908955,4.4208937,2017-05-04 11:21:32,44.79450596348602
8.459911,-0.2777274,4.402937,2017-05-04 11:21:33,54.77274963238352
8.457518,-0.2753332,4.405331,2017-05-04 11:21:34,48.10507247553837
8.456321,-0.30047232,4.4208937,2017-05-04 11:21:35,45.05653789905702
8.463503,-0.2908955,4.425682,2017-05-04 11:21:36,54.66577306610715
8.459911,-0.2681506,4.4077253,2017-05-04 11:21:37,44.00487099271221
8.455123,-0.2741361,4.39336,2017-05-04 11:21:38,46.49936526291735
8.463503,-0.2825158,4.4101195,2017-05-04 11:21:39,53.11767101539343
8.455123,-0.2705448,4.4196963,2017-05-04 11:21:40,51.27908279310927
8.4826565,-0.2801216,4.4017396,2017-05-04 11:21:41,59.7875719099277
8.4647,-0.2885013,4.414908,2017-05-04 11:21:42,52.42699818759044
8.452729,-0.260968,4.4113164,2017-05-04 11:21:43,51.38388393778807
8.467094,-0.2825158,4.406528,2017-05-04 11:21:44,46.598776808601194
8.476671,-0.29807812,4.4017396,2017-05-04 11:21:45,48.6352070162871
8.467094,-0.2825158,4.4244847,2017-05-04 11:21:47,51.94011394797226
8.459911,-0.2693477,4.3873744,2017-05-04 11:21:48,49.18887343544158
8.4647,-0.2753332,4.414908,2017-05-04 11:21:49,52.370681462263676
8.468291,-0.25737667,4.4208937,2017-05-04 11:21:50,30.569512783635652
8.452729,-0.2705448,4.4101195,2017-05-04 11:21:51,61.540859080782944
8.462306,-0.2908955,4.406528,2017-05-04 11:21:52,46.53309706448609
8.468291,-0.2705448,4.4077253,2017-05-04 11:21:53,28.92548495467271
