ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,LIGH_1,TEMP_1,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TEMP_2,TIME,VOICE
6.4427967,0.7074866,6.7324953,0.01206918,0.021945778,0.008931976,21.23,25.9,6.682666,0.65391636,7.1472907,-0.23986909,0.053570263,-0.41479546,0.10875917,-0.35179296,0.18679678,0.0,2016-12-29 19:09:02,70.08498043420522
6.3350577,0.6991069,6.9264255,0.021657092,-0.007885886,-0.012374111,21.23,25.9,6.5936313,0.71481884,7.2236056,-0.25857377,-0.015711948,-0.2971803,0.11153681,-0.34533012,0.18914482,0.0,2016-12-29 19:09:03,70.66867238669273
6.315904,0.6751649,6.861782,-0.0071042483,-0.004698615,0.011060374,21.23,25.9,6.5725327,0.7374141,7.2406645,-0.25662848,-0.062249243,-0.3788824,0.11204885,-0.34390375,0.18817462,0.0,2016-12-29 19:09:04,70.92597186377682
6.2392898,0.557849,7.015011,-0.012430571,-0.040919736,0.004668255,21.23,25.9,6.515072,0.6344634,7.302016,-0.2757821,-0.076614454,-0.28700492,0.10705109,-0.3409347,0.19210333,0.0,2016-12-29 19:09:05,65.97148834350708
6.1985884,0.61770403,7.1047935,0.018462364,-0.008963934,-0.0017235979,21.23,25.9,6.505645,0.6498761,7.3090487,-0.30705637,-0.032172084,-0.20425533,0.107286416,-0.34033665,0.1908958,0.0,2016-12-29 19:09:06,55.67483554331959
6.256049,0.7254431,6.9503675,-0.00603712,0.019781161,0.0067953216,21.23,26.0,6.540959,0.6841431,7.274333,-0.28491,0.04129998,-0.32396543,0.10976588,-0.3421445,0.19108701,0.0,2016-12-29 19:09:07,66.39815055203796
6.291962,0.7182605,6.7983356,-0.05290769,0.067707404,0.033425067,21.23,26.0,6.6472015,0.7670424,7.168988,-0.3552397,-0.04878186,-0.37065235,0.1210289,-0.34617016,0.20433861,0.0,2016-12-29 19:09:08,69.05229318613821
6.3949127,0.60573304,6.8545995,0.031250063,0.014425279,0.03448687,21.23,26.0,6.640917,0.6690297,7.1845503,-0.24600422,-0.063296705,-0.32995093,0.11658176,-0.3465449,0.20684563,0.0,2016-12-29 19:09:09,68.39386123118943
5.831078,0.20709845,6.6654577,0.22086847,0.08471782,0.16231593,21.23,26.0,6.4233437,0.293589,7.404218,-0.59226567,-0.086490534,-0.7387609,0.096750244,-0.33633593,0.21757084,0.0,2016-12-29 19:09:10,68.77335684824727
6.027403,-0.30286652,6.968324,0.23897903,0.039963927,0.823843,18.96,26.0,6.402993,0.048033673,7.4275618,-0.37559038,-0.35090017,-0.4592378,0.16221786,-0.30819568,0.43036866,0.0,2016-12-29 19:09:12,67.86115427758465
5.5018754,-2.1655555,5.7784057,-0.11255797,-0.042063564,-0.0688491,2.83,26.0,5.884499,-1.4254478,7.7142677,-0.38262334,-0.7401076,-1.9358617,0.20337708,-0.25557217,0.7460874,0.0,2016-12-29 19:09:13,70.02953693629759
4.104859,0.39743748,7.8422074,-0.25636786,0.011191135,-1.1895086,28.3,26.0,5.020342,-0.29508537,8.418911,-0.9154829,0.6925228,-0.5767033,0.114951365,-0.23986937,0.46687686,0.0,2016-12-29 19:09:14,69.67898436330849
4.8267107,0.80445176,7.9954367,-0.028400749,0.06871142,0.18255118,28.3,26.0,5.080197,0.67740947,8.360702,-0.2534861,0.12704232,-0.3652654,0.09629936,-0.25386512,0.21940035,0.0,2016-12-29 19:09:15,69.71696549475159
4.656722,-0.020350715,8.258799,0.14204235,0.027157584,0.032347288,28.3,26.0,4.7921443,-0.1050456,8.555231,-0.13542204,0.084694885,-0.2964321,0.07883437,-0.2399685,0.32205763,0.0,2016-12-29 19:09:16,70.98328036783477
4.2413282,-0.19153613,8.529344,-0.43639675,-0.19228263,-0.8390382,28.3,26.0,4.6526823,0.19901802,8.630199,-0.41135377,-0.39055416,-0.100855745,0.059896998,-0.23746061,0.19671471,0.0,2016-12-29 19:09:17,70.76112704311537
4.1862617,0.017956512,7.1155677,-0.37674195,0.29987168,-1.3279941,28.3,26.0,4.191948,0.5201403,8.850166,-0.005686229,-0.5021838,-1.7345991,-0.053073112,-0.21435326,-0.34919986,0.0,2016-12-29 19:09:18,71.49724069887172
3.1160536,-0.62967503,12.975376,0.13138865,-0.37656698,-0.9210625,1.42,26.0,4.203021,0.40462008,8.850915,-1.0869676,-1.0342951,4.124461,-0.119702876,-0.18545945,-0.60500944,0.0,2016-12-29 19:09:19,72.52951899671758
2.777274,0.59376204,8.264784,-0.192452,-0.38188905,-0.78577316,2.83,26.0,2.6666918,0.9021651,9.3938,0.11058219,-0.3084031,-1.1290157,-0.037295397,-0.1401999,-0.5473677,0.0,2016-12-29 19:09:20,77.58355473159409
4.4687777,0.7685388,7.493851,-0.028401548,0.081503116,0.44034675,1.42,25.9,4.209904,1.2448353,8.769063,0.25887305,-0.4762965,-1.2752117,-0.011243491,-0.22972894,-0.3212554,0.0,2016-12-29 19:09:21,66.90922976082165
1.7070658,-1.2413936,7.3849154,-0.071012124,0.094286285,0.21344544,1.42,25.9,0.8583213,1.6123452,9.6350155,0.8487445,-2.8537388,-2.2501006,0.07115318,-0.060724802,-0.21464044,0.0,2016-12-29 19:09:22,71.95905709009406
2.8299465,-1.8926164,6.2979474,-0.007097058,0.4149394,0.2805587,1.42,25.9,2.1836617,0.6572084,9.537751,0.6462848,-2.5498247,-3.2398038,0.014259093,-0.11620395,-0.16825719,0.0,2016-12-29 19:09:23,74.95245753434341
2.6910827,-0.6919243,6.1782374,0.35189652,0.0793875,0.46271998,1.42,25.9,1.9831471,0.5324106,9.589227,0.7079355,-1.2243348,-3.4109893,7.7370927E-4,-0.10528186,-0.250807,0.0,2016-12-29 19:09:24,60.41290525261551
3.1507695,0.1316811,5.8442464,-0.57168853,0.41921538,0.0877485,1.42,25.9,2.712032,2.009633,9.207352,0.43873745,-1.877952,-3.3631053,0.05472705,-0.16601297,-0.30905038,0.0,2016-12-29 19:09:25,61.479398655294034
1.9261353,2.493561,8.462306,-0.18073756,0.40537944,0.48509452,1.42,25.9,3.2432454,2.9860184,8.759786,-1.3171102,-0.49245736,-0.29747957,0.08405863,-0.21519056,-0.3533984,0.0,2016-12-29 19:09:26,64.24342722650918
1.7118542,3.3494883,8.870518,-0.07740664,0.34678778,0.6427531,4.25,25.9,2.943671,3.0294132,8.850166,-1.2318168,0.32007483,0.020350715,0.021799494,-0.21974196,-0.62896013,0.0,2016-12-29 19:09:27,68.84679896564231
3.0669725,4.0677485,11.428721,0.10688357,0.12734757,0.8803079,4.25,25.9,4.039018,2.5263317,8.571542,-0.9720459,1.541417,2.8571804,-0.07318079,-0.240022,-0.7303646,0.0,2016-12-29 19:09:28,65.23465549414072
1.9381063,2.0458453,12.067974,-0.15410727,0.30419213,0.9602046,4.25,25.8,3.4130843,1.2913725,9.102306,-1.4749779,0.7544728,2.9656677,-0.12841105,-0.13935691,-0.8778397,0.0,2016-12-29 19:09:29,62.65362277112776
3.3734303,3.3494883,11.064803,0.33484778,0.14441736,1.2467633,10.47,25.8,3.9743748,0.7261913,8.93561,-0.60094464,2.623297,2.1291935,-0.17676267,-0.114723034,-0.9022907,0.0,2016-12-29 19:09:31,61.964480717382735
2.871845,3.8714242,12.727576,0.3103459,0.034703653,1.4086852,19.53,25.8,3.3774705,1.2322657,9.123704,-0.5056255,2.6391585,3.603872,-0.12252252,-0.14072339,-0.86000764,0.0,2016-12-29 19:09:32,64.50242490559987
2.2385786,2.0171149,13.050794,0.732189,-0.101633154,1.342642,19.53,25.8,3.165733,0.28446108,9.277082,-0.9271546,1.7326539,3.7737107,-0.13698992,-0.09070059,-0.86791956,0.0,2016-12-29 19:09:33,67.54024875594587
1.804031,0.4357447,14.350845,1.0432452,-0.21347313,1.3458402,19.53,25.8,2.6945243,-0.6374562,9.407567,-0.8904934,1.073201,4.9432783,-0.13871147,-0.03322284,-0.88362855,0.0,2016-12-29 19:09:34,68.28167295456606
4.5418005,0.8343793,11.959038,0.2996895,0.10185579,1.192444,19.53,25.7,4.59567,-0.056563016,8.66282,-0.053869538,0.89094234,3.2962172,-0.21574777,-0.10847212,-0.8615758,0.0,2016-12-29 19:09:35,67.36044051286297
3.7193923,2.2098482,12.336124,0.49037105,0.17323916,1.1477047,9.06,25.7,4.1573815,0.8466496,8.841188,-0.43798926,1.3631986,3.494936,-0.18384126,-0.12417806,-0.9006854,0.0,2016-12-29 19:09:36,68.02722205335664
3.5338416,3.040636,13.093889,0.59476644,0.0113232285,1.1551623,25.47,25.7,4.33979,1.2491747,8.704868,-0.80594814,1.7914615,4.3890204,-0.19382648,-0.13639572,-0.9181595,0.0,2016-12-29 19:09:37,67.29465027539197
3.2190042,2.5953147,12.284649,0.66081125,0.0145358,1.2233422,0.57,25.7,4.05069,1.266832,8.84059,-0.83168584,1.3284826,3.4440591,-0.17173542,-0.14056572,-0.9044871,0.0,2016-12-29 19:09:38,65.5978454410783
3.2130187,3.063381,13.238738,0.40834355,-0.07281376,0.74716955,0.57,25.7,3.716699,1.22224,8.992172,-0.50368017,1.8411411,4.246566,-0.15220231,-0.13547535,-0.8980401,0.0,2016-12-29 19:09:39,65.97319298987924
3.9564183,3.9636009,11.444284,0.5020855,0.6036441,1.7549124,0.57,25.7,3.9543233,1.769764,8.797644,0.0020949265,2.193837,2.6466403,-0.13707049,-0.18069512,-0.8542463,0.0,2016-12-29 19:09:40,63.929027668131724
